timestamp	heart_rate
2024-10-12 11:50:35	164
2024-10-12 11:50:36	165
2024-10-12 11:50:37	165
2024-10-12 11:50:38	165
2024-10-12 11:50:39	165
2024-10-12 11:50:40	165
2024-10-12 11:50:41	165
2024-10-12 11:50:42	165
2024-10-12 11:50:43	165
2024-10-12 11:50:44	166
2024-10-12 11:50:45	167
2024-10-12 11:50:46	167
2024-10-12 11:50:47	167
2024-10-12 11:50:48	167
2024-10-12 11:50:49	166
2024-10-12 11:50:50	166
2024-10-12 11:50:51	165
2024-10-12 11:50:52	165
2024-10-12 11:50:53	165
2024-10-12 11:50:54	165
2024-10-12 11:50:55	166
2024-10-12 11:50:56	166
2024-10-12 11:50:57	166
2024-10-12 11:50:58	166
2024-10-12 11:50:59	166
2024-10-12 11:51:00	166
2024-10-12 11:51:01	166
2024-10-12 11:51:02	165
2024-10-12 11:51:03	164
2024-10-12 11:51:04	164
2024-10-12 11:51:05	164
2024-10-12 11:51:06	163
2024-10-12 11:51:07	163
2024-10-12 11:51:08	162
2024-10-12 11:51:09	162
2024-10-12 11:51:10	162
2024-10-12 11:51:11	163
2024-10-12 11:51:12	163
2024-10-12 11:51:13	164
2024-10-12 11:51:14	164
2024-10-12 11:51:15	165
2024-10-12 11:51:16	165
2024-10-12 11:51:17	165
2024-10-12 11:51:18	165
2024-10-12 11:51:19	165
2024-10-12 11:51:20	165
2024-10-12 11:51:21	164
2024-10-12 11:51:22	163
2024-10-12 11:51:23	162
2024-10-12 11:51:24	161
2024-10-12 11:51:25	160
2024-10-12 11:51:26	159
2024-10-12 11:51:27	158
2024-10-12 11:51:28	157
2024-10-12 11:51:29	158
2024-10-12 11:51:30	158
2024-10-12 11:51:31	158
2024-10-12 11:51:32	158
2024-10-12 11:51:33	159
2024-10-12 11:51:34	158
2024-10-12 11:51:35	160
2024-10-12 11:51:36	161
2024-10-12 11:51:37	161
2024-10-12 11:51:38	161
2024-10-12 11:51:39	160
2024-10-12 11:51:40	159
2024-10-12 11:51:41	160
2024-10-12 11:51:42	161
2024-10-12 11:51:43	162
2024-10-12 11:51:44	163
2024-10-12 11:51:45	163
2024-10-12 11:51:46	163
2024-10-12 11:51:47	163
2024-10-12 11:51:48	164
2024-10-12 11:51:49	164
2024-10-12 11:51:50	164
2024-10-12 11:51:51	164
2024-10-12 11:51:52	164
2024-10-12 11:51:53	164
2024-10-12 11:51:54	164
2024-10-12 11:51:55	163
2024-10-12 11:51:56	163
2024-10-12 11:51:57	163
2024-10-12 11:51:58	163
2024-10-12 11:51:59	163
2024-10-12 11:52:00	163
2024-10-12 11:52:01	162
2024-10-12 11:52:02	163
2024-10-12 11:52:03	163
2024-10-12 11:52:04	163
2024-10-12 11:52:05	163
2024-10-12 11:52:06	163
2024-10-12 11:52:07	163
2024-10-12 11:52:08	164
2024-10-12 11:52:09	164
2024-10-12 11:52:10	164
2024-10-12 11:52:11	164
2024-10-12 11:52:12	165
2024-10-12 11:52:13	166
2024-10-12 11:52:14	166
2024-10-12 11:52:15	166
2024-10-12 11:52:16	167
2024-10-12 11:52:17	167
2024-10-12 11:52:18	167
2024-10-12 11:52:19	168
2024-10-12 11:52:20	168
2024-10-12 11:52:21	167
2024-10-12 11:52:22	167
2024-10-12 11:52:23	166
2024-10-12 11:52:24	167
2024-10-12 11:52:25	167
2024-10-12 11:52:26	166
2024-10-12 11:52:27	166
2024-10-12 11:52:28	164
2024-10-12 11:52:29	163
2024-10-12 11:52:30	163
2024-10-12 11:52:31	162
2024-10-12 11:52:32	162
2024-10-12 11:52:33	162
2024-10-12 11:52:34	162
2024-10-12 11:52:35	163
2024-10-12 11:52:36	163
2024-10-12 11:52:37	163
2024-10-12 11:52:38	163
2024-10-12 11:52:39	163
2024-10-12 11:52:40	163
2024-10-12 11:52:41	164
2024-10-12 11:52:42	164
2024-10-12 11:52:43	164
2024-10-12 11:52:44	164
2024-10-12 11:52:45	165
2024-10-12 11:52:46	166
2024-10-12 11:52:47	166
2024-10-12 11:52:48	166
2024-10-12 11:52:49	167
2024-10-12 11:52:50	167
2024-10-12 11:52:51	167
2024-10-12 11:52:52	167
2024-10-12 11:52:53	166
2024-10-12 11:52:54	166
2024-10-12 11:52:55	167
2024-10-12 11:52:56	167
2024-10-12 11:52:57	167
2024-10-12 11:52:58	167
2024-10-12 11:52:59	167
2024-10-12 11:53:00	167
2024-10-12 11:53:01	166
2024-10-12 11:53:02	165
2024-10-12 11:53:03	165
2024-10-12 11:53:04	165
2024-10-12 11:53:05	165
2024-10-12 11:53:06	165
2024-10-12 11:53:07	165
2024-10-12 11:53:08	164
2024-10-12 11:53:09	163
2024-10-12 11:53:10	163
2024-10-12 11:53:11	163
2024-10-12 11:53:12	163
2024-10-12 11:53:13	163
2024-10-12 11:53:14	163
2024-10-12 11:53:15	163
2024-10-12 11:53:16	163
2024-10-12 11:53:17	164
2024-10-12 11:53:18	164
2024-10-12 11:53:19	165
2024-10-12 11:53:20	165
2024-10-12 11:53:21	166
2024-10-12 11:53:22	166
2024-10-12 11:53:23	167
2024-10-12 11:53:24	167
2024-10-12 11:53:25	168
2024-10-12 11:53:26	168
2024-10-12 11:53:27	169
2024-10-12 11:53:28	169
2024-10-12 11:53:29	169
2024-10-12 11:53:30	170
2024-10-12 11:53:31	170
2024-10-12 11:53:32	170
2024-10-12 11:53:33	170
2024-10-12 11:53:34	170
2024-10-12 11:53:35	170
2024-10-12 11:53:36	171
2024-10-12 11:53:37	171
2024-10-12 11:53:38	171
2024-10-12 11:53:39	171
2024-10-12 11:53:40	171
2024-10-12 11:53:41	171
2024-10-12 11:53:42	170
2024-10-12 11:53:43	170
2024-10-12 11:53:44	170
2024-10-12 11:53:45	170
2024-10-12 11:53:46	170
2024-10-12 11:53:47	170
2024-10-12 11:53:48	170
2024-10-12 11:53:49	171
2024-10-12 11:53:50	171
2024-10-12 11:53:51	171
2024-10-12 11:53:52	171
2024-10-12 11:53:53	170
2024-10-12 11:53:54	170
2024-10-12 11:53:55	169
2024-10-12 11:53:56	169
2024-10-12 11:53:57	170
2024-10-12 11:53:58	170
2024-10-12 11:53:59	171
2024-10-12 11:54:00	171
2024-10-12 11:54:01	171
2024-10-12 11:54:02	171
2024-10-12 11:54:03	171
2024-10-12 11:54:04	171
2024-10-12 11:54:05	172
2024-10-12 11:54:06	172
2024-10-12 11:54:07	172
2024-10-12 11:54:08	173
2024-10-12 11:54:09	173
2024-10-12 11:54:10	173
2024-10-12 11:54:11	174
2024-10-12 11:54:12	174
2024-10-12 11:54:13	174
2024-10-12 11:54:14	174
2024-10-12 11:54:15	173
2024-10-12 11:54:16	173
2024-10-12 11:54:17	172
2024-10-12 11:54:18	172
2024-10-12 11:54:19	172
2024-10-12 11:54:20	171
2024-10-12 11:54:21	170
2024-10-12 11:54:22	169
2024-10-12 11:54:23	169
2024-10-12 11:54:24	168
2024-10-12 11:54:25	168
2024-10-12 11:54:26	168
2024-10-12 11:54:27	168
2024-10-12 11:54:28	167
2024-10-12 11:54:29	167
2024-10-12 11:54:30	167
2024-10-12 11:54:31	166
2024-10-12 11:54:32	165
2024-10-12 11:54:33	165
2024-10-12 11:54:34	164
2024-10-12 11:54:35	164
2024-10-12 11:54:36	164
2024-10-12 11:54:37	164
2024-10-12 11:54:38	164
2024-10-12 11:54:39	164
2024-10-12 11:54:40	165
2024-10-12 11:54:41	166
2024-10-12 11:54:42	166
2024-10-12 11:54:43	166
2024-10-12 11:54:44	166
2024-10-12 11:54:45	166
2024-10-12 11:54:46	166
2024-10-12 11:54:47	167
2024-10-12 11:54:48	168
2024-10-12 11:54:49	169
2024-10-12 11:54:50	169
2024-10-12 11:54:51	169
2024-10-12 11:54:52	169
2024-10-12 11:54:53	169
2024-10-12 11:54:54	170
2024-10-12 11:54:55	170
2024-10-12 11:54:56	169
2024-10-12 11:54:57	169
2024-10-12 11:54:58	168
2024-10-12 11:54:59	168
2024-10-12 11:55:00	168
2024-10-12 11:55:01	167
2024-10-12 11:55:02	167
2024-10-12 11:55:03	168
2024-10-12 11:55:04	169
2024-10-12 11:55:05	169
2024-10-12 11:55:06	168
2024-10-12 11:55:07	168
2024-10-12 11:55:08	167
2024-10-12 11:55:09	167
2024-10-12 11:55:10	168
2024-10-12 11:55:11	169
2024-10-12 11:55:12	169
2024-10-12 11:55:13	169
2024-10-12 11:55:14	169
2024-10-12 11:55:15	169
2024-10-12 11:55:16	169
2024-10-12 11:55:17	169
2024-10-12 11:55:18	169
2024-10-12 11:55:19	169
2024-10-12 11:55:20	169
2024-10-12 11:55:21	168
2024-10-12 11:55:22	168
2024-10-12 11:55:23	169
2024-10-12 11:55:24	169
2024-10-12 11:55:25	169
2024-10-12 11:55:26	169
2024-10-12 11:55:27	169
2024-10-12 11:55:28	168
2024-10-12 11:55:29	168
2024-10-12 11:55:30	167
2024-10-12 11:55:31	167
2024-10-12 11:55:32	166
2024-10-12 11:55:33	166
2024-10-12 11:55:34	166
2024-10-12 11:55:35	167
2024-10-12 11:55:36	167
2024-10-12 11:55:37	167
2024-10-12 11:55:38	166
2024-10-12 11:55:39	165
2024-10-12 11:55:40	165
2024-10-12 11:55:41	165
2024-10-12 11:55:42	165
2024-10-12 11:55:43	165
2024-10-12 11:55:44	165
2024-10-12 11:55:45	165
2024-10-12 11:55:46	166
2024-10-12 11:55:47	166
2024-10-12 11:55:48	166
2024-10-12 11:55:49	166
2024-10-12 11:55:50	165
2024-10-12 11:55:51	166
2024-10-12 11:55:52	166
2024-10-12 11:55:53	167
2024-10-12 11:55:54	167
2024-10-12 11:55:55	167
2024-10-12 11:55:56	167
2024-10-12 11:55:57	167
2024-10-12 11:55:58	167
2024-10-12 11:55:59	167
2024-10-12 11:56:00	167
2024-10-12 11:56:01	167
2024-10-12 11:56:02	167
2024-10-12 11:56:03	168
2024-10-12 11:56:04	168
2024-10-12 11:56:05	169
2024-10-12 11:56:06	169
2024-10-12 11:56:07	168
2024-10-12 11:56:08	168
2024-10-12 11:56:09	168
2024-10-12 11:56:10	168
2024-10-12 11:56:11	169
2024-10-12 11:56:12	169
2024-10-12 11:56:13	169
2024-10-12 11:56:14	169
2024-10-12 11:56:15	168
2024-10-12 11:56:16	168
2024-10-12 11:56:17	168
2024-10-12 11:56:18	168
2024-10-12 11:56:19	168
2024-10-12 11:56:20	167
2024-10-12 11:56:21	168
2024-10-12 11:56:22	168
2024-10-12 11:56:23	169
2024-10-12 11:56:24	169
2024-10-12 11:56:25	169
2024-10-12 11:56:26	169
2024-10-12 11:56:27	169
2024-10-12 11:56:28	169
2024-10-12 11:56:29	169
2024-10-12 11:56:30	168
2024-10-12 11:56:31	168
2024-10-12 11:56:32	168
2024-10-12 11:56:33	168
2024-10-12 11:56:34	169
2024-10-12 11:56:35	169
2024-10-12 11:56:36	170
2024-10-12 11:56:37	169
2024-10-12 11:56:38	169
2024-10-12 11:56:39	169
2024-10-12 11:56:40	170
2024-10-12 11:56:41	170
2024-10-12 11:56:42	170
2024-10-12 11:56:43	170
2024-10-12 11:56:44	170
2024-10-12 11:56:45	170
2024-10-12 11:56:46	170
2024-10-12 11:56:47	170
2024-10-12 11:56:48	170
2024-10-12 11:56:49	170
2024-10-12 11:56:50	169
2024-10-12 11:56:51	169
2024-10-12 11:56:52	170
2024-10-12 11:56:53	171
2024-10-12 11:56:54	171
2024-10-12 11:56:55	170
2024-10-12 11:56:56	170
2024-10-12 11:56:57	169
2024-10-12 11:56:58	169
2024-10-12 11:56:59	169
2024-10-12 11:57:00	168
2024-10-12 11:57:01	168
2024-10-12 11:57:02	168
2024-10-12 11:57:03	168
2024-10-12 11:57:04	168
2024-10-12 11:57:05	168
2024-10-12 11:57:06	168
2024-10-12 11:57:07	168
2024-10-12 11:57:08	168
2024-10-12 11:57:09	168
2024-10-12 11:57:10	167
2024-10-12 11:57:11	167
2024-10-12 11:57:12	167
2024-10-12 11:57:13	167
2024-10-12 11:57:14	168
2024-10-12 11:57:15	168
2024-10-12 11:57:16	167
2024-10-12 11:57:17	167
2024-10-12 11:57:18	167
2024-10-12 11:57:19	167
2024-10-12 11:57:20	166
2024-10-12 11:57:21	166
2024-10-12 11:57:22	166
2024-10-12 11:57:23	167
2024-10-12 11:57:24	167
2024-10-12 11:57:25	168
2024-10-12 11:57:26	168
2024-10-12 11:57:27	169
2024-10-12 11:57:28	169
2024-10-12 11:57:29	169
2024-10-12 11:57:30	169
2024-10-12 11:57:31	170
2024-10-12 11:57:32	170
2024-10-12 11:57:33	170
2024-10-12 11:57:34	171
2024-10-12 11:57:35	171
2024-10-12 11:57:36	171
2024-10-12 11:57:37	171
2024-10-12 11:57:38	171
2024-10-12 11:57:39	171
2024-10-12 11:57:40	171
2024-10-12 11:57:41	171
2024-10-12 11:57:42	170
2024-10-12 11:57:43	170
2024-10-12 11:57:44	169
2024-10-12 11:57:45	169
2024-10-12 11:57:46	169
2024-10-12 11:57:47	169
2024-10-12 11:57:48	169
2024-10-12 11:57:49	170
2024-10-12 11:57:50	170
2024-10-12 11:57:51	169
2024-10-12 11:57:52	168
2024-10-12 11:57:53	168
2024-10-12 11:57:54	168
2024-10-12 11:57:55	168
2024-10-12 11:57:56	168
2024-10-12 11:57:57	168
2024-10-12 11:57:58	169
2024-10-12 11:57:59	168
2024-10-12 11:58:00	168
2024-10-12 11:58:01	168
2024-10-12 11:58:02	169
2024-10-12 11:58:03	169
2024-10-12 11:58:04	169
2024-10-12 11:58:05	169
2024-10-12 11:58:06	169
2024-10-12 11:58:07	169
2024-10-12 11:58:08	170
2024-10-12 11:58:09	170
2024-10-12 11:58:10	169
2024-10-12 11:58:11	169
2024-10-12 11:58:12	169
2024-10-12 11:58:13	169
2024-10-12 11:58:14	169
2024-10-12 11:58:15	169
2024-10-12 11:58:16	169
2024-10-12 11:58:17	169
2024-10-12 11:58:18	169
2024-10-12 11:58:19	168
2024-10-12 11:58:20	168
2024-10-12 11:58:21	167
2024-10-12 11:58:22	167
2024-10-12 11:58:23	166
2024-10-12 11:58:24	166
2024-10-12 11:58:25	167
2024-10-12 11:58:26	168
2024-10-12 11:58:27	168
2024-10-12 11:58:28	168
2024-10-12 11:58:29	168
2024-10-12 11:58:30	168
2024-10-12 11:58:31	169
2024-10-12 11:58:32	169
2024-10-12 11:58:33	169
2024-10-12 11:58:34	169
2024-10-12 11:58:35	169
2024-10-12 11:58:36	170
2024-10-12 11:58:37	170
2024-10-12 11:58:38	169
2024-10-12 11:58:39	169
2024-10-12 11:58:40	169
2024-10-12 11:58:41	169
2024-10-12 11:58:42	169
2024-10-12 11:58:43	169
2024-10-12 11:58:44	169
2024-10-12 11:58:45	168
2024-10-12 11:58:46	168
2024-10-12 11:58:47	167
2024-10-12 11:58:48	166
2024-10-12 11:58:49	166
2024-10-12 11:58:50	165
2024-10-12 11:58:51	165
2024-10-12 11:58:52	165
2024-10-12 11:58:53	165
2024-10-12 11:58:54	164
2024-10-12 11:58:55	164
2024-10-12 11:58:56	164
2024-10-12 11:58:57	165
2024-10-12 11:58:58	165
2024-10-12 11:58:59	165
2024-10-12 11:59:00	164
2024-10-12 11:59:01	164
2024-10-12 11:59:02	163
2024-10-12 11:59:03	163
2024-10-12 11:59:04	163
2024-10-12 11:59:05	164
2024-10-12 11:59:06	164
2024-10-12 11:59:07	165
2024-10-12 11:59:08	165
2024-10-12 11:59:09	166
2024-10-12 11:59:10	166
2024-10-12 11:59:11	167
2024-10-12 11:59:12	168
2024-10-12 11:59:13	169
2024-10-12 11:59:14	168
2024-10-12 11:59:15	168
2024-10-12 11:59:16	168
2024-10-12 11:59:17	167
2024-10-12 11:59:18	167
2024-10-12 11:59:19	167
2024-10-12 11:59:20	168
2024-10-12 11:59:21	167
2024-10-12 11:59:22	167
2024-10-12 11:59:23	167
2024-10-12 11:59:24	167
2024-10-12 11:59:25	167
2024-10-12 11:59:26	166
2024-10-12 11:59:27	165
2024-10-12 11:59:28	165
2024-10-12 11:59:29	165
2024-10-12 11:59:30	164
2024-10-12 11:59:31	164
2024-10-12 11:59:32	164
2024-10-12 11:59:33	164
2024-10-12 11:59:34	165
2024-10-12 11:59:35	165
2024-10-12 11:59:36	165
2024-10-12 11:59:37	165
2024-10-12 11:59:38	165
2024-10-12 11:59:39	165
2024-10-12 11:59:40	165
2024-10-12 11:59:41	166
2024-10-12 11:59:42	166
2024-10-12 11:59:43	167
2024-10-12 11:59:44	167
2024-10-12 11:59:45	167
2024-10-12 11:59:46	167
2024-10-12 11:59:47	168
2024-10-12 11:59:48	168
2024-10-12 11:59:49	168
2024-10-12 11:59:50	168
2024-10-12 11:59:51	167
2024-10-12 11:59:52	167
2024-10-12 11:59:53	167
2024-10-12 11:59:54	168
2024-10-12 11:59:55	168
2024-10-12 11:59:56	169
2024-10-12 11:59:57	168
2024-10-12 11:59:58	168
2024-10-12 11:59:59	168
2024-10-12 12:00:00	169
2024-10-12 12:00:01	169
2024-10-12 12:00:02	169
2024-10-12 12:00:03	169
2024-10-12 12:00:04	168
2024-10-12 12:00:05	167
2024-10-12 12:00:06	167
2024-10-12 12:00:07	166
2024-10-12 12:00:08	167
2024-10-12 12:00:09	168
2024-10-12 12:00:10	168
2024-10-12 12:00:11	169
2024-10-12 12:00:12	170
2024-10-12 12:00:13	170
2024-10-12 12:00:14	170
2024-10-12 12:00:15	170
2024-10-12 12:00:16	170
2024-10-12 12:00:17	170
2024-10-12 12:00:18	170
2024-10-12 12:00:19	170
2024-10-12 12:00:20	170
2024-10-12 12:00:21	171
2024-10-12 12:00:22	171
2024-10-12 12:00:23	171
2024-10-12 12:00:24	170
2024-10-12 12:00:25	170
2024-10-12 12:00:26	169
2024-10-12 12:00:27	168
2024-10-12 12:00:28	167
2024-10-12 12:00:29	167
2024-10-12 12:00:30	167
2024-10-12 12:00:31	168
2024-10-12 12:00:32	169
2024-10-12 12:00:33	169
2024-10-12 12:00:34	169
2024-10-12 12:00:35	170
2024-10-12 12:00:36	170
2024-10-12 12:00:37	170
2024-10-12 12:00:38	170
2024-10-12 12:00:39	170
2024-10-12 12:00:40	170
2024-10-12 12:00:41	170
2024-10-12 12:00:42	170
2024-10-12 12:00:43	170
2024-10-12 12:00:44	169
2024-10-12 12:00:45	169
2024-10-12 12:00:46	169
2024-10-12 12:00:47	169
2024-10-12 12:00:48	170
2024-10-12 12:00:49	170
2024-10-12 12:00:50	170
2024-10-12 12:00:51	170
2024-10-12 12:00:52	171
2024-10-12 12:00:53	170
2024-10-12 12:00:54	169
2024-10-12 12:00:55	168
2024-10-12 12:00:56	168
2024-10-12 12:00:57	168
2024-10-12 12:00:58	168
2024-10-12 12:00:59	168
2024-10-12 12:01:00	169
2024-10-12 12:01:01	170
2024-10-12 12:01:02	171
2024-10-12 12:01:03	171
2024-10-12 12:01:04	171
2024-10-12 12:01:05	171
2024-10-12 12:01:06	170
2024-10-12 12:01:07	170
2024-10-12 12:01:08	170
2024-10-12 12:01:09	171
2024-10-12 12:01:10	171
2024-10-12 12:01:11	171
2024-10-12 12:01:12	170
2024-10-12 12:01:13	171
2024-10-12 12:01:14	171
2024-10-12 12:01:15	172
2024-10-12 12:01:16	172
2024-10-12 12:01:17	171
2024-10-12 12:01:18	171
2024-10-12 12:01:19	171
2024-10-12 12:01:20	171
2024-10-12 12:01:21	170
2024-10-12 12:01:22	170
2024-10-12 12:01:23	170
2024-10-12 12:01:24	169
2024-10-12 12:01:25	169
2024-10-12 12:01:26	169
2024-10-12 12:01:27	170
2024-10-12 12:01:28	170
2024-10-12 12:01:29	170
2024-10-12 12:01:30	170
2024-10-12 12:01:31	170
2024-10-12 12:01:32	170
2024-10-12 12:01:33	169
2024-10-12 12:01:34	169
2024-10-12 12:01:35	169
2024-10-12 12:01:36	169
2024-10-12 12:01:37	170
2024-10-12 12:01:38	170
2024-10-12 12:01:39	170
2024-10-12 12:01:40	171
2024-10-12 12:01:41	172
2024-10-12 12:01:42	172
2024-10-12 12:01:43	171
2024-10-12 12:01:44	171
2024-10-12 12:01:45	171
2024-10-12 12:01:46	170
2024-10-12 12:01:47	170
2024-10-12 12:01:48	169
2024-10-12 12:01:49	169
2024-10-12 12:01:50	169
2024-10-12 12:01:51	170
2024-10-12 12:01:52	170
2024-10-12 12:01:53	170
2024-10-12 12:01:54	170
2024-10-12 12:01:55	170
2024-10-12 12:01:56	169
2024-10-12 12:01:57	168
2024-10-12 12:01:58	167
2024-10-12 12:01:59	167
2024-10-12 12:02:00	168
2024-10-12 12:02:01	169
2024-10-12 12:02:02	170
2024-10-12 12:02:03	171
2024-10-12 12:02:04	171
2024-10-12 12:02:05	170
2024-10-12 12:02:06	170
2024-10-12 12:02:07	171
2024-10-12 12:02:08	172
2024-10-12 12:02:09	173
2024-10-12 12:02:10	173
2024-10-12 12:02:11	174
2024-10-12 12:02:12	174
2024-10-12 12:02:13	173
2024-10-12 12:02:14	173
2024-10-12 12:02:15	172
2024-10-12 12:02:16	171
2024-10-12 12:02:17	171
2024-10-12 12:02:18	170
2024-10-12 12:02:19	170
2024-10-12 12:02:20	169
2024-10-12 12:02:21	168
2024-10-12 12:02:22	168
2024-10-12 12:02:23	167
2024-10-12 12:02:24	166
2024-10-12 12:02:25	166
2024-10-12 12:02:26	165
2024-10-12 12:02:27	165
2024-10-12 12:02:28	166
2024-10-12 12:02:29	166
2024-10-12 12:02:30	167
2024-10-12 12:02:31	167
2024-10-12 12:02:32	168
2024-10-12 12:02:33	167
2024-10-12 12:02:34	168
2024-10-12 12:02:35	168
2024-10-12 12:02:36	168
2024-10-12 12:02:37	168
2024-10-12 12:02:38	168
2024-10-12 12:02:39	168
2024-10-12 12:02:40	168
2024-10-12 12:02:41	168
2024-10-12 12:02:42	168
2024-10-12 12:02:43	168
2024-10-12 12:02:44	168
2024-10-12 12:02:45	167
2024-10-12 12:02:46	166
2024-10-12 12:02:47	166
2024-10-12 12:02:48	166
2024-10-12 12:02:49	165
2024-10-12 12:02:50	164
2024-10-12 12:02:51	164
2024-10-12 12:02:52	165
2024-10-12 12:02:53	165
2024-10-12 12:02:54	165
2024-10-12 12:02:55	164
2024-10-12 12:02:56	164
2024-10-12 12:02:57	163
2024-10-12 12:02:58	163
2024-10-12 12:02:59	163
2024-10-12 12:03:00	163
2024-10-12 12:03:01	163
2024-10-12 12:03:02	163
2024-10-12 12:03:03	164
2024-10-12 12:03:04	164
2024-10-12 12:03:05	165
2024-10-12 12:03:06	166
2024-10-12 12:03:07	166
2024-10-12 12:03:08	165
2024-10-12 12:03:09	165
2024-10-12 12:03:10	165
2024-10-12 12:03:11	166
2024-10-12 12:03:12	166
2024-10-12 12:03:13	166
2024-10-12 12:03:14	167
2024-10-12 12:03:15	168
2024-10-12 12:03:16	168
2024-10-12 12:03:17	169
2024-10-12 12:03:18	169
2024-10-12 12:03:19	169
2024-10-12 12:03:20	169
2024-10-12 12:03:21	168
2024-10-12 12:03:22	168
2024-10-12 12:03:23	168
2024-10-12 12:03:24	167
2024-10-12 12:03:25	167
2024-10-12 12:03:26	166
2024-10-12 12:03:27	167
2024-10-12 12:03:28	167
2024-10-12 12:03:29	166
2024-10-12 12:03:30	166
2024-10-12 12:03:31	165
2024-10-12 12:03:32	165
2024-10-12 12:03:33	165
2024-10-12 12:03:34	165
2024-10-12 12:03:35	165
2024-10-12 12:03:36	166
2024-10-12 12:03:37	166
2024-10-12 12:03:38	167
2024-10-12 12:03:39	167
2024-10-12 12:03:40	168
2024-10-12 12:03:41	169
2024-10-12 12:03:42	171
2024-10-12 12:03:43	171
2024-10-12 12:03:44	171
2024-10-12 12:03:45	171
2024-10-12 12:03:46	172
2024-10-12 12:03:47	171
2024-10-12 12:03:48	171
2024-10-12 12:03:49	171
2024-10-12 12:03:50	171
2024-10-12 12:03:51	170
2024-10-12 12:03:52	170
2024-10-12 12:03:53	170
2024-10-12 12:03:54	170
2024-10-12 12:03:55	170
2024-10-12 12:03:56	170
2024-10-12 12:03:57	169
2024-10-12 12:03:58	168
2024-10-12 12:03:59	168
2024-10-12 12:04:00	167
2024-10-12 12:04:01	167
2024-10-12 12:04:02	167
2024-10-12 12:04:03	167
2024-10-12 12:04:04	167
2024-10-12 12:04:05	167
2024-10-12 12:04:06	166
2024-10-12 12:04:07	166
2024-10-12 12:04:08	166
2024-10-12 12:04:09	166
2024-10-12 12:04:10	166
2024-10-12 12:04:11	166
2024-10-12 12:04:12	167
2024-10-12 12:04:13	168
2024-10-12 12:04:14	169
2024-10-12 12:04:15	170
2024-10-12 12:04:16	170
2024-10-12 12:04:17	170
2024-10-12 12:04:18	172
2024-10-12 12:04:19	172
2024-10-12 12:04:20	172
2024-10-12 12:04:21	173
2024-10-12 12:04:22	173
2024-10-12 12:04:23	173
2024-10-12 12:04:24	173
2024-10-12 12:04:25	173
2024-10-12 12:04:26	173
2024-10-12 12:04:27	173
2024-10-12 12:04:28	173
2024-10-12 12:04:29	172
2024-10-12 12:04:30	173
2024-10-12 12:04:31	172
2024-10-12 12:04:32	172
2024-10-12 12:04:33	172
2024-10-12 12:04:34	171
2024-10-12 12:04:35	170
2024-10-12 12:04:36	170
2024-10-12 12:04:37	170
2024-10-12 12:04:38	170
2024-10-12 12:04:39	170
2024-10-12 12:04:40	170
2024-10-12 12:04:41	170
2024-10-12 12:04:42	170
2024-10-12 12:04:43	170
2024-10-12 12:04:44	171
2024-10-12 12:04:45	171
2024-10-12 12:04:46	171
2024-10-12 12:04:47	171
2024-10-12 12:04:48	172
2024-10-12 12:04:49	172
2024-10-12 12:04:50	173
2024-10-12 12:04:51	173
2024-10-12 12:04:52	173
2024-10-12 12:04:53	173
2024-10-12 12:04:54	173
2024-10-12 12:04:55	172
2024-10-12 12:04:56	172
2024-10-12 12:04:57	172
2024-10-12 12:04:58	173
2024-10-12 12:04:59	173
2024-10-12 12:05:00	173
2024-10-12 12:05:01	173
2024-10-12 12:05:02	173
2024-10-12 12:05:03	173
2024-10-12 12:05:04	173
2024-10-12 12:05:05	174
2024-10-12 12:05:06	173
2024-10-12 12:05:07	173
2024-10-12 12:05:08	172
2024-10-12 12:05:09	172
2024-10-12 12:05:10	171
2024-10-12 12:05:11	170
2024-10-12 12:05:12	170
2024-10-12 12:05:13	170
2024-10-12 12:05:14	171
2024-10-12 12:05:15	171
2024-10-12 12:05:16	171
2024-10-12 12:05:17	171
2024-10-12 12:05:18	170
2024-10-12 12:05:19	169
2024-10-12 12:05:20	169
2024-10-12 12:05:21	169
2024-10-12 12:05:22	170
2024-10-12 12:05:23	170
2024-10-12 12:05:24	170
2024-10-12 12:05:25	170
2024-10-12 12:05:26	170
2024-10-12 12:05:27	170
2024-10-12 12:05:28	170
2024-10-12 12:05:29	171
2024-10-12 12:05:30	171
2024-10-12 12:05:31	170
2024-10-12 12:05:32	170
2024-10-12 12:05:33	170
2024-10-12 12:05:34	171
2024-10-12 12:05:35	171
2024-10-12 12:05:36	171
2024-10-12 12:05:37	171
2024-10-12 12:05:38	171
2024-10-12 12:05:39	171
2024-10-12 12:05:40	171
2024-10-12 12:05:41	171
2024-10-12 12:05:42	172
2024-10-12 12:05:43	172
2024-10-12 12:05:44	173
2024-10-12 12:05:45	173
2024-10-12 12:05:46	173
2024-10-12 12:05:47	173
2024-10-12 12:05:48	174
2024-10-12 12:05:49	175
2024-10-12 12:05:50	175
2024-10-12 12:05:51	175
2024-10-12 12:05:52	175
2024-10-12 12:05:53	175
2024-10-12 12:05:54	174
2024-10-12 12:05:55	174
2024-10-12 12:05:56	174
2024-10-12 12:05:57	174
2024-10-12 12:05:58	174
2024-10-12 12:05:59	174
2024-10-12 12:06:00	174
2024-10-12 12:06:01	174
2024-10-12 12:06:02	174
2024-10-12 12:06:03	174
2024-10-12 12:06:04	174
2024-10-12 12:06:05	174
2024-10-12 12:06:06	175
